bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A3	D35A4	D35B1	D35B2	D35B3	D35B4	D35C1	D35C2	D35C3	D35C4	D3A2	D3A3	D3A4	D3B1	D3B2	D3B3	D3B4	D3C1	D3C2	D3C3	D3C4
Blautia pullistercoris	0.00501	0.00054	0.00367	0.00162	0.0014	0.00074	0.0059	0.00898	0.00052	0.01119	0.00041	0.0304	0.00203	0.0009	0.00135	0.00754	0.00069	0.0009	0.0039	0.00043	0.0002	0.0056	0.01043	0.00415	0.00045	0.00018	0.0004	0.00094	0.00034	6e-05	0.0004	0.00034	0.0004	0.00022	0.00016	0.00026	2e-05	0.00306	3e-05	0.00083	0.0	4e-05	2e-05	0.0012	0.00074	2e-05	0.00034
Mediterraneibacter caccavium	0.00169	0.00027	0.00193	0.00114	0.00059	0.00091	0.00131	0.00132	0.00457	0.00173	0.00052	0.00783	0.00561	0.00185	0.00136	0.00145	0.00419	0.00073	0.00133	0.00438	0.00281	0.00097	0.00064	0.00116	0.00697	0.00058	0.00431	0.00199	0.01158	0.00214	0.02619	0.02048	0.00063	0.00132	0.00119	0.00126	0.00144	0.0079	0.00036	0.02122	0.0	0.00117	0.0	0.0088	0.00597	0.00018	0.00117
Choladousia intestinigallinarum	0.00051	0.00356	0.00043	0.00043	0.00028	0.00206	0.00041	0.00046	0.00044	0.00123	0.00026	0.0006	0.00497	0.00642	0.00122	0.00069	0.00455	0.00885	0.00643	0.00236	0.0015	0.0063	0.00082	0.0038	0.00149	0.00224	0.00169	0.00135	0.00233	0.00135	0.00484	0.00112	0.00069	0.00223	0.00607	0.00291	0.00016	0.0007	9e-05	0.00046	0.0	0.00015	0.0	0.00058	0.0004	0.00088	0.00026
Coproplasma stercorigallinarum	0.04905	0.06055	0.00482	0.01597	0.01985	0.00123	0.0174	0.0002	0.09781	0.02566	0.04773	0.00032	0.00167	0.00371	0.00973	0.00069	0.001	0.01113	0.00152	0.00169	0.01246	0.00059	0.0056	0.00274	0.00057	0.00027	0.00033	0.00137	0.00064	0.00137	0.00015	0.00056	0.00104	0.0006	0.00047	0.00075	2e-05	3e-05	1e-05	8e-05	0.00046	5e-05	5e-05	2e-05	2e-05	3e-05	0.00036
Flavonifractor avicola	0.00951	0.00042	0.00014	0.00279	0.04357	0.0056	0.00505	0.00235	0.00117	0.03131	0.00361	0.00181	0.00158	0.00631	0.00209	0.00599	0.00713	0.00308	0.00437	0.00852	0.00201	0.00561	0.00329	0.00571	0.0036	0.00095	0.00135	0.00076	0.00139	0.0037	0.00216	0.00142	0.00204	0.00554	0.00148	0.00316	2e-05	4e-05	0.0	5e-05	0.0	0.0	0.0	2e-05	0.0	0.0	0.0
Sellimonas avistercoris	0.00252	0.00025	0.00029	0.00054	0.00276	0.00319	0.00268	0.00072	0.00021	0.00031	0.00061	0.00048	0.00451	0.00032	0.00109	0.00112	0.00074	0.00029	0.00228	0.00236	0.00186	0.00096	0.00419	0.00442	0.00276	0.00049	0.00077	0.00129	0.00135	0.00592	0.00259	0.00084	0.00252	0.00663	0.00191	0.0058	2e-05	0.00053	2e-05	0.00025	0.0	0.00017	0.0	0.00061	0.00047	0.00029	0.00053
Anaerostipes butyraticus	0.00142	0.00145	0.01548	0.00322	0.0007	0.00097	0.00261	0.00662	0.00043	0.00091	0.00058	0.00148	0.0012	0.00111	0.00196	0.00291	0.00153	0.00421	0.00326	0.00114	0.00193	0.00126	0.01943	0.00735	0.00175	0.00041	0.00059	0.0003	0.00069	0.00039	0.00069	0.00049	0.00128	0.00084	0.00147	0.00164	5e-05	0.00158	0.0001	0.00101	0.0	0.00062	0.0	0.00179	0.00099	0.00039	0.00112
Enterococcus_B hirae	0.00206	0.00326	0.00361	0.00048	0.00085	0.00034	0.00035	0.00076	8e-05	0.0013	0.00121	9e-05	0.00016	0.00024	0.0009	0.00044	0.0005	0.0008	0.00024	0.00034	0.00028	5e-05	9e-05	0.00015	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	4e-05	9e-05	0.00096	0.00217	0.00038	0.0	0.00471	0.01771	0.0021	7e-05	5e-05	0.00064
Anaerostipes excrementavium	0.00741	0.00043	0.00088	0.00032	0.00035	0.00168	0.00094	0.00043	0.00097	0.00147	0.00137	0.00151	0.00147	0.00153	0.00312	0.00283	0.00308	0.00232	0.00262	0.00998	0.00092	0.00444	0.01521	0.0024	0.0034	0.00119	0.00311	0.00123	0.00422	0.0021	0.00763	0.00165	0.00162	0.00054	0.00169	0.00107	0.00047	0.00462	9e-05	0.00015	0.0	4e-05	0.0	9e-05	7e-05	0.00229	0.0053
Anaerobutyricum stercoris	0.0029	0.00146	0.00052	0.00263	0.00366	0.00081	0.0031	0.00254	0.0008	0.0016	0.0006	0.00102	0.00194	0.00145	0.00284	0.00218	0.00145	0.00247	0.00148	0.00594	0.00357	0.00141	0.00308	0.00457	0.00073	0.00093	0.00145	0.00147	0.00088	0.00057	0.00139	0.00083	0.0006	0.00039	0.00126	0.00238	0.0	0.00113	9e-05	0.00077	0.0	0.0001	4e-05	0.00155	0.00105	0.0001	0.0003
Choladocola avistercoris	0.00083	0.00129	0.00553	0.00101	0.00085	0.00178	0.0147	0.00155	0.00099	0.00172	0.00427	0.00092	0.0044	0.01361	0.0028	0.00291	0.00256	0.00195	0.00389	0.00509	0.00148	0.00662	0.01616	0.00702	0.01031	0.00067	0.00572	0.00395	0.01212	0.00191	0.01003	0.0106	0.0255	0.0061	0.007	0.0036	3e-05	0.00049	6e-05	0.00031	0.00051	0.00014	0.0	0.00037	0.00026	0.00069	0.00058
Mediterraneibacter stercorigallinarum	0.00084	9e-05	0.01467	0.00029	0.00105	0.00758	0.0125	0.00026	0.00063	0.00157	0.00935	0.00079	0.00327	0.00239	0.00736	0.00076	0.00341	0.00166	0.00086	0.00061	0.00057	0.00378	0.00269	0.00377	0.00183	0.00333	0.01141	0.00841	0.01019	0.00608	0.00267	0.00096	0.00692	0.0007	0.00133	0.00158	0.0001	0.05513	6e-05	0.00575	0.0	0.00024	3e-05	5e-05	4e-05	2e-05	0.03038
Mediterraneibacter cottocaccae	0.00996	0.00085	0.00244	0.00198	0.00117	0.0036	0.0018	0.00113	0.00121	0.01142	0.00144	0.0018	0.00209	0.00311	0.00403	0.00206	0.00101	0.00136	0.0027	0.0093	0.00236	0.00119	0.00203	0.00167	0.00329	0.0004	0.00095	0.00128	0.00112	0.00048	0.00116	0.00066	0.00121	0.00084	0.0015	0.00068	4e-05	0.00196	0.0001	0.0014	0.0	0.00081	0.0	0.0024	0.00163	0.00025	0.00033
Mediterraneibacter excrementipullorum	0.00017	0.00114	0.0008	0.00133	0.00019	0.00078	0.00537	0.00121	0.0052	0.01095	0.00074	0.00155	0.00594	0.00414	0.00128	0.00428	0.00503	0.00169	0.00109	0.00615	0.00517	0.00337	0.00042	0.00073	0.00214	0.00101	0.00446	0.00225	0.00878	0.00124	0.00903	0.00206	0.00145	0.00046	0.00209	0.00034	6e-05	0.00308	3e-05	0.00078	0.0	0.00031	0.0	0.00017	9e-05	0.00012	0.00371
Lactobacillus crispatus	3e-05	4e-05	0.00015	0.00173	0.0	0.00344	0.00097	0.0	0.0015	0.00011	0.00017	0.0	0.00021	7e-05	0.00068	0.00027	0.00035	0.00483	2e-05	7e-05	0.0022	0.00051	0.00017	0.0	0.00648	0.00126	0.00499	2e-05	0.00049	0.00328	0.00015	2e-05	0.00031	0.00118	8e-05	9e-05	0.00015	0.00032	0.00019	4e-05	0.0	4e-05	0.00292	0.00027	0.00019	0.00013	0.0
Mediterraneibacter vanvlietii	0.00259	0.0005	0.17272	0.01103	0.04029	0.0032	0.00548	0.00154	0.00147	0.02789	0.00117	0.00085	0.0005	0.00142	0.00075	0.00073	0.00135	0.0014	0.0057	0.00058	0.00401	0.00142	0.00123	0.00511	0.00056	0.00028	0.00031	0.00025	0.00049	0.00025	0.00049	0.00019	0.00028	0.00022	0.00028	0.00021	0.00082	0.00073	0.01012	0.00047	0.00033	0.0001	4e-05	0.00056	0.00068	8e-05	0.00576
Rubneribacter badeniensis	0.00272	0.00696	0.0025	0.00875	0.00195	0.00174	0.00269	0.00655	0.00214	0.00251	0.0074	0.0038	0.00259	0.00173	0.00265	0.00368	0.00297	0.00485	0.00256	0.00385	0.00167	0.00453	0.00362	0.00406	0.00551	0.00237	0.00603	0.00563	0.00586	0.00553	0.00348	0.00633	0.00451	0.01045	0.00961	0.00165	0.0	3e-05	0.0	0.0	0.0	0.00032	9e-05	0.0	7e-05	3e-05	0.0
Blautia pullicola	0.00046	0.00011	0.00027	0.00016	6e-05	0.00014	0.00021	0.00182	0.00615	0.00033	6e-05	7e-05	0.00201	0.00021	0.00024	0.00041	0.00081	0.00033	0.00069	0.00266	0.03093	0.0004	0.00178	0.01233	0.00322	0.00263	0.00181	0.00073	0.00093	0.00277	0.00977	0.00022	0.00029	0.00015	0.00079	0.00407	0.00052	0.00031	0.01613	0.08473	0.00044	0.00029	2e-05	0.00016	0.00806	0.0194	0.00114
Acutalibacter ornithocaccae	0.00566	0.00824	0.00118	0.00092	0.01752	0.00559	0.00419	0.04954	0.00361	0.00851	0.00727	0.00262	0.00214	0.00298	0.0028	0.00117	0.0036	0.00768	0.00191	0.00178	0.00608	0.00168	0.00676	0.00198	0.00157	0.00071	0.00074	0.00071	0.00177	0.00032	0.00136	0.00033	0.00087	0.00081	0.00128	0.00292	3e-05	6e-05	1e-05	0.00011	0.0	9e-05	0.0	0.0	0.00013	9e-05	0.00029
Flavonifractor intestinigallinarum	0.00077	0.00014	0.00086	0.00203	0.00299	0.04412	0.01567	0.00041	0.0029	0.00437	0.00032	0.00756	0.01459	0.04264	0.0125	0.05727	0.00947	0.01616	0.02659	0.01759	0.00424	0.01333	0.00473	0.00166	0.00147	0.00121	0.00755	0.0003	0.00099	0.0013	0.00098	0.00052	0.00388	0.0015	0.0004	0.00071	0.0	0.00026	2e-05	0.0	0.0	5e-05	4e-05	2e-05	4e-05	2e-05	0.00036
Lachnoclostridium_B phocaeense	0.00257	0.00384	0.00178	0.00086	0.00097	0.00811	0.00145	0.0017	0.00422	0.00373	0.00237	0.0008	0.01109	0.00318	0.00289	0.00181	0.0075	0.00303	0.003	0.00247	0.00315	0.00878	0.01303	0.00139	0.00937	0.00176	0.00246	0.00426	0.00206	0.00111	0.00466	0.01049	0.00116	0.00133	0.00354	0.0041	0.00018	0.00011	0.00021	0.00066	0.0	0.00067	4e-05	5e-05	8e-05	0.00022	0.00042
Mediterraneibacter faecigallinarum	0.00023	0.00124	0.0002	0.04436	6e-05	0.02141	0.00638	0.00018	0.00027	0.00019	0.00236	0.00021	0.02136	0.02265	0.00018	0.03543	0.0103	0.02774	0.02119	0.03154	0.00467	0.00024	0.00103	0.01514	0.00931	0.00675	0.00869	0.00292	0.01339	0.01117	0.01155	0.00017	0.00953	0.00927	0.00213	0.00404	0.0001	0.00092	9e-05	0.00028	0.00046	0.00015	5e-05	0.00019	0.00024	0.00017	0.00067
Dysosmobacter pullicola	0.00132	0.00712	0.00157	0.01611	0.00787	0.00187	0.00652	0.00627	0.00374	0.01426	0.00378	0.0136	0.00268	0.00297	0.00406	0.00066	0.00345	0.01339	0.00054	0.00216	0.00397	0.00227	0.00181	0.01006	0.00199	0.00054	0.00196	0.00176	0.00127	0.00189	0.00113	0.00123	0.00166	0.00345	0.00333	0.00078	0.0	0.00089	0.0	0.00013	0.0	0.0	5e-05	0.0	8e-05	0.0	0.0
Galligastranaerophilus faecipullorum	4e-05	4e-05	4e-05	9e-05	6e-05	0.03587	4e-05	0.00045	4e-05	6e-05	4e-05	6e-05	0.05609	0.01681	0.00275	0.0081	0.02141	0.05748	0.01934	0.02567	0.00836	0.01095	0.00735	0.00274	0.00288	0.0276	0.01129	0.02421	0.00709	0.02811	0.00611	0.02474	0.01586	0.0094	0.0051	0.03897	2e-05	8e-05	3e-05	9e-05	0.00051	7e-05	6e-05	3e-05	7e-05	4e-05	0.00067
Lachnoclostridium_A sp002160755	0.01366	0.00653	0.0099	0.01052	0.0048	0.00542	0.00412	0.00329	0.00292	0.00631	0.01938	0.00518	0.00309	0.00218	0.00628	0.00317	0.00146	0.0025	0.00157	0.00156	0.00134	0.00165	0.00137	0.00301	0.00312	0.00162	0.00607	0.00338	0.00169	0.00152	0.00273	0.00504	0.00123	0.00141	0.00279	0.00438	5e-05	0.05189	0.00034	0.00199	0.0	0.00031	0.00027	0.00101	0.0006	0.00449	0.00033
Enterocloster excrementipullorum	0.00579	0.00439	0.02469	0.00701	0.0195	0.00428	0.00375	0.00219	0.00036	0.00465	0.00518	0.0016	0.01477	0.00155	0.01648	0.00367	0.00546	0.00847	0.00781	0.00251	0.00932	0.00637	0.00725	0.00626	0.0018	0.00169	0.00179	0.00409	0.00164	0.00131	0.00146	0.00176	0.00135	0.00066	0.00193	0.00512	1e-05	0.00028	2e-05	0.0002	0.0	8e-05	3e-05	0.00039	0.00028	0.00018	0.00029
Anaerotruncus colihominis	0.00737	0.00564	0.00297	0.00387	0.00414	0.03673	0.01338	0.00292	0.01808	0.01363	0.00411	0.00793	0.01435	0.01052	0.00264	0.00091	0.00937	0.00695	0.03539	0.00504	0.00622	0.01038	0.01309	0.00258	0.0068	0.00242	0.01047	0.00128	0.00136	0.00204	0.00197	0.00482	0.00587	0.01719	0.01246	0.01243	6e-05	6e-05	2e-05	0.00113	0.0	0.0	5e-05	3e-05	0.0	0.0	0.00052
Limosilactobacillus reuteri_E	0.00504	0.00073	0.0075	0.00463	0.00114	0.00163	0.0012	0.00051	0.00127	0.00125	0.00024	0.00203	0.00034	0.00117	0.00088	0.00489	0.00035	0.00625	0.00033	0.00146	0.00033	0.00134	0.00355	6e-05	0.00034	5e-05	0.00417	0.0003	0.00065	0.00033	0.00072	0.00051	0.00013	0.00077	0.00059	0.00195	0.0	7e-05	0.00011	0.0	0.0	0.0	0.01756	2e-05	0.0	1e-05	0.0
Fournierella sp002161595	0.0041	0.0003	0.0012	0.00438	0.01362	0.00082	0.01652	0.0007	0.00156	0.00392	0.00034	0.00934	0.0015	0.0015	0.00084	0.00133	0.00075	0.00079	0.00317	0.00252	0.00562	0.00216	0.00082	0.00146	0.00077	0.00023	0.00059	0.0004	0.00145	0.00032	0.00101	0.00047	0.0004	0.0015	0.0005	0.00089	0.00775	0.00835	0.02323	0.00182	0.00649	0.00945	0.00011	0.07366	0.00015	0.00019	0.0014
Erysipelatoclostridium merdavium	0.0089	0.00203	0.00398	0.00378	0.00416	0.00272	0.00835	0.00652	0.00057	0.00075	0.00158	0.00369	0.00396	0.00199	0.00176	0.0021	0.00393	0.0076	0.00548	0.00045	0.00189	0.00438	0.00301	0.00096	0.0028	0.01173	0.01198	0.00673	0.00431	0.00141	0.00537	0.00049	0.00512	0.00203	0.00281	0.00245	5e-05	0.00058	0.00354	0.00125	0.0	0.0001	0.00281	1e-05	0.00137	0.00256	0.0
Merdisoma sp002160825	0.00119	0.00205	0.00044	0.00444	0.00182	0.0117	0.00084	0.0021	0.00155	0.00319	0.00118	0.00104	0.02297	0.02188	0.00311	0.02068	0.006	0.01662	0.00612	0.00295	0.11188	0.00377	0.00375	0.00986	0.01304	0.00171	0.02095	0.01001	0.00648	0.00275	0.0133	0.02309	0.0104	0.0026	0.00647	0.01302	0.00018	0.00043	7e-05	0.00038	0.0005	7e-05	5e-05	0.0001	0.00012	9e-05	0.00102
Enterocloster excrementigallinarum	0.00819	0.00789	0.0045	0.00211	0.00165	0.0026	0.00154	0.00684	0.00103	0.00147	0.00465	0.00564	0.0044	0.00273	0.0124	0.00456	0.00359	0.0066	0.00315	0.00345	0.0049	0.00298	0.00527	0.0108	0.00234	0.00255	0.0015	0.00587	0.00188	0.00352	0.00154	0.00196	0.00134	0.00118	0.00156	0.00204	9e-05	0.01092	2e-05	0.00017	0.0	0.00041	4e-05	3e-05	0.00012	0.1256	0.00033
Fusicatenibacter sp017887445	0.00663	0.00084	0.00129	0.00401	0.00143	0.00448	0.00058	0.01815	0.00025	0.00025	0.00105	0.00689	0.00423	0.00189	0.00391	0.00327	0.00107	0.01561	0.00172	0.00238	0.00337	0.00254	0.0042	0.00242	0.00441	0.0019	0.00212	0.00303	0.00077	0.00406	0.00281	0.00094	0.00327	0.00164	0.0073	0.00556	0.00054	0.00026	0.00011	0.00545	0.0	7e-05	0.0	3e-05	6e-05	0.00892	0.00044
Mediterraneibacter avicola	0.0042	0.00029	0.00028	0.00096	0.00015	0.00144	0.00082	0.00075	0.00034	0.00152	0.00024	0.00114	0.00195	0.07505	0.03444	0.00251	0.02896	0.01854	0.00572	0.0216	0.00941	0.0272	0.00221	0.0003	0.00079	0.00746	0.0005	0.03312	0.00068	0.01837	0.00053	0.00987	0.00177	0.01895	0.04048	0.00466	8e-05	0.00182	6e-05	0.00965	0.00058	0.00173	7e-05	0.00189	0.00108	8e-05	0.00104
Anaeromassilibacillus stercoravium	0.00609	0.03833	0.00111	0.03	0.0169	0.00458	0.00259	0.00902	0.02051	0.00537	0.0093	0.00828	0.0039	0.0022	0.01443	0.00214	0.00532	0.00402	0.00498	0.00274	0.00806	0.00453	0.00373	0.00538	0.00305	0.00251	0.00181	0.00168	0.00218	0.00327	0.00266	0.00081	0.00325	0.00323	0.00121	0.00121	0.00745	0.00032	0.00011	0.00112	0.00075	0.00023	8e-05	0.00012	0.0002	0.00029	0.00044
Fimimorpha faecalis	0.00093	0.0005	0.00016	0.00281	0.00016	0.02595	0.00018	0.00386	0.0059	0.00055	0.00011	0.00112	0.00224	0.00133	0.0005	0.05531	0.00636	0.00716	0.01225	0.01897	0.05588	0.07659	0.00019	0.00021	0.00771	0.0049	0.00784	0.01551	0.11157	0.01921	0.08858	0.10698	0.02004	0.0139	0.08666	0.04516	7e-05	0.00018	6e-05	0.00019	0.00098	0.00014	0.00012	0.0002	0.0002	7e-05	0.00163
Eisenbergiella merdigallinarum	0.04038	0.06536	0.02723	0.03322	0.053	0.00192	0.0427	0.03173	0.0042	0.03674	0.03045	0.00041	0.00053	0.00736	0.04262	0.00143	0.00626	0.00335	0.00034	0.00187	0.00049	0.00297	0.00538	0.01065	0.00353	0.00886	0.00349	0.00319	0.01047	0.00749	0.00201	0.00314	0.00229	0.03314	0.051	0.0147	8e-05	9e-05	7e-05	0.02456	0.0005	0.00014	5e-05	0.00017	0.00044	0.00019	0.00073
Copromonas sp900541255	0.00898	0.0153	0.00715	0.00823	0.00672	0.0074	0.00676	0.0104	0.00751	0.00299	0.007	0.00336	0.00643	0.01059	0.01443	0.00113	0.00601	0.00717	0.0038	0.00446	0.00095	0.00277	0.00268	0.00538	0.00455	0.01287	0.00595	0.00457	0.00183	0.0047	0.00116	0.00239	0.00729	0.00476	0.00086	0.00345	0.00087	0.00063	0.00027	0.00021	0.0	0.00029	3e-05	4e-05	0.0001	0.0391	0.00052
AM51-8 sp900761925	0.00651	0.01504	0.01548	0.0142	0.01266	0.00754	0.01267	0.00857	0.02172	0.01034	0.00077	0.00292	0.00434	0.00273	0.00557	0.00139	0.00287	0.00264	0.00418	0.00241	0.00441	0.0051	0.00281	0.00362	0.00791	0.00657	0.01098	0.00886	0.00902	0.00544	0.00593	0.00303	0.01685	0.01079	0.0099	0.01181	1e-05	3e-05	3e-05	6e-05	0.0	6e-05	3e-05	2e-05	3e-05	2e-05	0.00032
Mediterraneibacter sp900761655	0.03619	0.00694	0.00441	0.00648	0.00767	0.00358	0.00896	0.03423	0.00185	0.00112	0.06911	0.00045	0.00784	0.00095	0.0014	0.00235	0.00351	0.00472	0.00154	0.03247	0.00337	0.02059	0.0047	0.0953	0.00913	0.00144	0.00089	0.00091	0.00494	0.0077	0.00121	0.0039	0.00313	0.00089	0.00093	0.00045	0.65289	0.00012	0.05793	0.07774	0.01228	0.00086	0.00016	0.0004	0.00207	0.02206	0.08033
Mediterraneibacter pullicola	0.001	0.00015	0.0003	0.00037	0.00018	0.0313	0.00019	0.00112	0.00017	0.00028	0.00015	0.01915	0.00469	0.00961	0.00259	0.049	0.0244	0.00476	0.02751	0.07193	0.03783	0.04445	0.01516	0.0007	0.03163	0.00475	0.02831	0.01909	0.00305	0.0068	0.00592	0.00601	0.04729	0.0305	0.02364	0.00863	0.00106	0.00021	0.0002	0.00059	0.00134	0.00022	0.00015	9e-05	0.00027	0.00011	0.00107
Eisenbergiella merdavium	0.07497	0.03699	0.00121	0.03011	0.00133	0.01186	0.00087	0.00221	0.07307	0.00979	0.00102	0.03631	0.01153	0.0036	0.01334	0.00807	0.02459	0.02013	0.00349	0.0005	0.00095	0.00585	0.00174	0.00293	0.00208	0.00305	0.0087	0.00073	0.00445	0.00831	0.00222	0.00453	0.01482	0.01377	0.00393	0.00885	0.00023	0.00019	0.0001	0.00222	0.0005	0.00023	7e-05	4e-05	8e-05	5e-05	0.00053
Negativibacillus faecipullorum	0.00378	0.02122	0.01879	0.02825	0.01461	0.00733	0.0102	0.01283	0.01812	0.01602	0.00754	0.01157	0.01243	0.01174	0.00988	0.00902	0.00859	0.01508	0.01124	0.01531	0.01123	0.00984	0.0119	0.00795	0.00402	0.00018	0.00237	0.00239	0.00045	0.00136	0.00085	0.00072	0.00013	0.00096	0.00062	0.00073	2e-05	6e-05	2e-05	0.0001	0.00036	6e-05	4e-05	3e-05	0.0	2e-05	0.0004
Merdimonas faecis	0.01525	0.00661	0.01634	0.00961	0.00174	0.01856	0.01111	0.01173	0.00879	0.00435	0.00378	0.01625	0.00299	0.00275	0.01619	0.00514	0.00261	0.00894	0.01863	0.01044	0.00205	0.0028	0.00445	0.02691	0.00291	0.00146	0.00411	0.00353	0.00174	0.0036	0.00516	0.00471	0.00196	0.00714	0.00343	0.0071	0.0004	0.00091	0.00011	0.00432	0.0003	0.0003	7e-05	0.0006	0.00041	0.00036	0.00081
Lachnoclostridium_B stercoravium	0.00199	0.00351	0.00898	0.00345	0.00878	0.00588	0.00633	0.01026	0.00516	0.00876	0.00322	0.00612	0.00645	0.00962	0.02156	0.01365	0.01619	0.01914	0.00654	0.02055	0.02854	0.00933	0.0092	0.00422	0.00458	0.00677	0.00367	0.0032	0.00584	0.00679	0.00401	0.00436	0.0023	0.00289	0.00489	0.00799	0.0001	0.00352	0.00012	0.01224	0.0	0.00043	6e-05	0.00568	0.00336	0.00019	0.00102
Dietzia psychralcaliphila	5e-05	4e-05	6e-05	7e-05	6e-05	6e-05	7e-05	5e-05	6e-05	6e-05	6e-05	6e-05	6e-05	6e-05	4e-05	4e-05	7e-05	6e-05	5e-05	8e-05	8e-05	5e-05	6e-05	7e-05	6e-05	5e-05	3e-05	5e-05	5e-05	5e-05	5e-05	5e-05	4e-05	7e-05	3e-05	5e-05	2e-05	5e-05	5e-05	0.00014	0.00107	0.00015	9e-05	7e-05	0.00011	7e-05	0.00092
Massiliomicrobiota merdigallinarum	0.01217	0.00226	0.00466	0.01008	0.00554	0.00103	0.00236	0.00323	0.00138	0.01542	0.0024	0.00421	0.01119	0.00156	0.02678	0.00368	0.00756	0.00712	0.00293	0.00265	0.00687	0.00703	0.00506	0.0102	0.00338	0.00176	0.00281	0.00323	0.0012	0.00513	0.00504	0.0007	0.00778	0.00215	0.007	0.00922	2e-05	0.00203	0.00271	0.00238	0.0	4e-05	0.00172	0.0007	0.0006	0.00148	0.00145
Mediterraneibacter intestinigallinarum	0.0056	0.00138	0.00926	0.00653	0.00283	0.03203	0.00678	0.00584	0.0039	0.00712	0.004	0.00473	0.00226	0.00753	0.00402	0.0037	0.00556	0.00489	0.01863	0.00553	0.01	0.00484	0.00476	0.00196	0.00756	0.0011	0.00322	0.00062	0.00255	0.00185	0.00693	0.00788	0.00206	0.00121	0.0009	0.00283	0.00012	0.00536	0.00044	0.00423	0.0	0.00154	3e-05	0.00615	0.00461	0.00041	0.00319
Sellimonas sp002159995	0.00169	0.00105	0.00241	0.00132	0.00196	0.00417	0.00669	0.00233	0.00194	0.00152	0.00396	0.00359	0.00175	0.01032	0.00201	0.01379	0.01255	0.00615	0.00242	0.01268	0.00949	0.00688	0.01168	0.00429	0.00311	0.00164	0.00472	0.0053	0.01226	0.00374	0.01415	0.00337	0.00962	0.00446	0.00584	0.01173	0.00015	0.00491	0.00231	0.00311	0.0	0.08521	9e-05	0.00416	0.06317	0.09701	0.04718
Lactobacillus johnsonii	0.00103	0.00077	0.0064	0.00082	0.00021	0.00135	0.00082	0.00056	0.00029	0.00441	0.00301	0.00014	0.00035	0.00017	0.00017	0.0006	0.00049	0.00136	6e-05	0.00029	0.0009	0.00258	0.00037	0.00044	0.00087	4e-05	0.00179	9e-05	0.00075	0.00014	0.00163	0.00031	0.00019	0.00046	0.00074	0.00113	3e-05	0.00452	0.00632	0.00086	0.00037	0.00033	0.03619	0.00259	0.00075	0.00526	0.0002
Pelethomonas intestinigallinarum	0.00052	0.0003	8e-05	0.00048	0.00071	0.02127	0.00017	0.00041	0.0715	0.00191	0.00103	0.00031	0.00897	0.01618	0.01252	0.01142	0.01713	0.04091	0.04848	0.02949	0.01376	0.01153	0.02087	0.03709	0.00708	0.00403	0.01527	0.00493	0.01409	0.00827	0.00666	0.01039	0.01311	0.0216	0.01162	0.00642	3e-05	0.00012	4e-05	8e-05	0.00077	0.00011	7e-05	5e-05	6e-05	4e-05	0.00057
Dietzia sp014145095	6e-05	7e-05	0.00012	8e-05	8e-05	9e-05	0.00011	8e-05	0.00014	0.00011	9e-05	0.00014	7e-05	8e-05	8e-05	8e-05	0.0001	0.00013	0.0001	0.0001	9e-05	7e-05	0.00012	0.00011	8e-05	7e-05	4e-05	0.00012	7e-05	7e-05	7e-05	0.00011	5e-05	0.00011	7e-05	0.00013	6e-05	6e-05	9e-05	0.00019	0.00189	0.00021	0.00014	6e-05	0.00017	0.00011	0.00117
Blautia ornithocaccae	0.00288	0.00098	0.08802	0.00213	0.03421	0.02302	0.134	0.00264	0.00159	0.02006	0.00723	0.00726	0.00674	0.00736	0.00454	0.01861	0.02287	0.00649	0.00808	0.0088	0.00234	0.00161	0.00391	0.00911	0.01129	0.00459	0.01125	0.00442	0.00753	0.00112	0.0093	0.01202	0.00376	0.00189	0.00518	0.00627	0.00032	0.00272	0.00065	0.0102	0.00094	0.00101	0.00013	0.00278	0.00182	0.00054	0.00613
Mediterraneibacter faecavium	0.02439	0.00074	0.00385	0.05121	0.01334	0.01088	0.00661	0.0386	0.0754	0.01811	0.00213	0.26117	0.00898	0.00171	0.03125	0.00878	0.00142	0.00052	0.00871	0.00407	0.01313	0.00113	0.02907	0.01619	0.00102	0.00031	0.00033	0.00028	0.00119	0.00035	0.00049	0.00036	0.00046	0.0007	0.00149	0.00095	0.00034	0.41008	0.00048	0.22929	0.00256	0.00258	0.00032	0.51172	0.33772	0.00205	0.00779
Romboutsia sp904418825	0.00257	0.00039	0.00067	0.00062	0.00102	0.00034	0.00174	0.00052	0.00049	0.00286	0.00121	0.00058	0.00132	0.00063	0.001	0.00315	0.00042	0.00283	0.00156	0.00163	0.00013	0.0007	0.00089	0.00049	0.00032	0.00391	0.00049	0.00262	0.00025	0.00104	0.00061	0.00027	0.00019	0.00036	0.00017	0.00808	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
